,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
SL Malinga,15,15,6,0,8,0,0,44,1,5,59,134.09
V Pratap Singh,1,2,0,0,0,0,0,3,0,1,2,66.67
S Dhawan,0,1,0,0,1,0,0,2,0,1,5,250.0
A Mishra,18,14,1,0,0,0,1,34,1,5,22,64.71
Ankit Sharma,1,1,1,0,0,0,0,3,0,1,3,100.0
DW Steyn,3,5,4,0,2,0,0,14,1,3,21,150.0
A Ashish Reddy,1,8,1,0,0,0,2,12,0,2,22,183.33
SP Narine,5,8,3,0,3,0,0,19,1,4,26,136.84
RA Jadeja,18,22,4,0,2,0,1,47,4,9,44,93.62
SK Raina,2,5,0,0,0,0,1,8,0,2,11,137.5
MM Sharma,14,11,6,0,1,0,0,32,2,7,27,84.38
IC Pandey,1,1,0,0,0,0,0,2,0,1,1,50.0
R Ashwin,2,10,3,0,0,0,0,15,0,4,16,106.67
Z Khan,6,10,1,0,1,0,0,18,0,3,16,88.89
Mohammed Shami,3,2,1,0,1,0,0,7,0,1,8,114.29
S Nadeem,6,4,0,0,5,0,4,19,1,3,48,252.63
YS Chahal,6,12,1,1,0,0,0,20,0,5,17,85.0
HV Patel,7,8,2,0,1,0,0,18,0,5,16,88.89
Iqbal Abdulla,1,6,1,0,0,0,0,8,0,2,8,100.0
D Wiese,4,9,1,0,2,0,0,16,1,2,19,118.75
V Kohli,1,3,0,0,0,0,0,4,0,1,3,75.0
MA Starc,3,3,0,0,1,0,0,7,1,3,7,100.0
RS Bopara,2,5,0,0,1,0,0,8,1,2,9,112.5
TA Boult,2,2,0,0,1,0,0,5,0,1,6,120.0
KV Sharma,19,19,5,0,4,0,2,49,1,6,57,116.33
KW Richardson,1,0,0,0,0,0,0,1,0,1,0,0.0
P Kumar,9,7,3,0,9,0,0,28,0,4,49,175.0
DS Kulkarni,0,3,0,0,1,0,0,4,0,1,7,175.0
S Kaushik,3,3,2,0,1,0,2,11,0,1,23,209.09
JP Faulkner,2,8,2,0,1,0,2,15,1,3,28,186.67
DJ Bravo,9,15,4,1,4,0,3,36,2,6,60,166.67
JJ Bumrah,5,13,3,0,1,0,1,23,1,3,29,126.09
MG Johnson,9,4,0,0,2,0,0,15,2,4,12,80.0
KH Pandya,5,8,4,0,1,0,2,20,0,3,32,160.0
R Vinay Kumar,7,10,3,1,3,0,0,24,2,6,31,129.17
Sandeep Sharma,4,11,1,0,3,0,0,19,0,3,25,131.58
AR Patel,5,12,1,0,3,0,0,21,0,4,26,123.81
T Natarajan,2,1,1,0,1,0,0,5,0,1,7,140.0
MP Stoinis,2,0,0,0,0,0,0,2,1,1,0,0.0
Harmeet Singh,0,2,0,0,0,0,0,2,0,1,2,100.0
Bipul Sharma,6,12,2,0,2,0,4,26,0,4,48,184.62
B Kumar,6,6,3,0,0,0,0,15,0,3,12,80.0
Mustafizur Rahman,7,1,1,0,4,0,0,13,0,1,19,146.15
A Nehra,11,5,0,0,3,0,0,19,0,3,17,89.47
MC Henriques,5,13,2,0,3,0,0,23,0,4,29,126.09
M de Lange,3,2,0,0,1,0,0,6,0,1,6,100.0
JH Kallis,0,3,0,0,0,0,0,3,0,1,3,100.0
Harbhajan Singh,4,14,1,0,1,0,0,20,1,5,20,100.0
PP Ojha,4,3,0,0,0,0,0,7,1,2,3,42.86
PJ Sangwan,1,0,0,0,1,0,0,2,1,1,4,200.0
MJ McClenaghan,12,5,1,1,5,0,1,25,1,3,36,144.0
HH Pandya,5,7,1,0,0,0,1,14,0,2,15,107.14
TG Southee,4,3,1,0,3,0,0,11,0,2,17,154.55
KA Pollard,1,10,1,0,2,0,3,17,0,2,38,223.53
J Botha,8,10,1,0,2,0,0,21,1,2,20,95.24
SW Tait,4,4,0,0,1,0,0,9,0,2,8,88.89
STR Binny,1,5,0,0,2,0,0,8,1,2,13,162.5
SR Watson,3,6,0,0,1,0,0,10,0,2,10,100.0
SK Trivedi,2,9,0,0,3,0,0,14,0,2,21,150.0
Swapnil Singh,1,2,0,0,0,0,0,3,0,1,2,66.67
R Tewatia,2,3,1,0,0,0,0,6,0,1,5,83.33
GJ Maxwell,1,4,0,0,0,0,0,5,0,1,4,80.0
Yuvraj Singh,0,2,0,0,0,0,1,3,0,1,8,266.67
VR Aaron,4,0,0,0,2,0,1,7,0,1,14,200.0
AB Dinda,1,1,0,0,2,0,2,6,0,1,21,350.0
Basil Thampi,4,2,0,0,1,0,0,7,0,1,6,85.71
SB Jakati,2,2,0,0,1,0,1,6,0,2,12,200.0
AJ Tye,0,1,0,0,0,0,0,1,0,1,1,100.0
DR Smith,1,0,1,0,0,0,0,2,1,1,2,100.0
DE Bollinger,1,0,0,0,0,0,0,1,1,1,0,0.0
KP Appanna,3,5,1,0,1,0,0,10,0,2,11,110.0
DL Vettori,0,1,0,0,0,0,1,2,0,1,7,350.0
UT Yadav,6,4,0,0,0,0,1,11,0,3,10,90.91
CR Woakes,2,3,1,0,0,0,1,7,1,2,11,157.14
JD Unadkat,3,5,1,0,2,0,0,11,0,1,15,136.36
