,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
WPUJC Vaas,1,0,0,0,0,0,0,1,0,1,0,0.0
ST Jayasuriya,4,0,0,0,0,0,0,4,0,1,0,0.0
KA Pollard,5,0,0,0,0,0,0,5,0,1,0,0.0
