,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
GB Hogg,7,13,0,0,3,0,0,23,1,3,25,108.7
AD Russell,2,6,1,0,0,0,0,9,0,2,8,88.89
PP Chawla,6,10,2,0,3,0,0,21,0,3,26,123.81
PJ Cummins,4,6,1,0,1,0,0,12,0,2,12,100.0
UT Yadav,4,2,0,0,2,0,0,8,0,3,10,125.0
STR Binny,3,2,1,0,3,0,0,9,0,3,16,177.78
KW Richardson,2,0,0,0,0,0,0,2,1,1,0,0.0
M Vijay,1,0,0,0,0,0,0,1,0,1,0,0.0
JDS Neesham,2,3,0,0,1,0,0,6,0,1,7,116.67
JP Duminy,3,2,3,0,1,0,0,9,1,2,12,133.33
S Nadeem,2,3,2,0,0,0,0,7,1,2,7,100.0
JD Unadkat,0,1,0,0,0,0,0,1,0,1,1,100.0
Mohammed Shami,1,0,0,0,0,0,1,2,1,1,6,300.0
DW Steyn,6,5,0,0,4,0,0,15,0,3,21,140.0
B Kumar,7,5,2,0,4,0,1,19,1,4,31,163.16
KV Sharma,0,5,1,0,0,0,0,6,0,2,7,116.67
M Kartik,7,11,2,0,2,0,1,23,0,3,29,126.09
A Nehra,10,4,0,0,4,0,1,19,0,3,26,136.84
MN Samuels,8,6,1,0,1,0,0,16,1,2,12,75.0
R Sharma,9,6,2,0,2,0,0,19,1,2,18,94.74
AD Mathews,0,4,1,0,1,0,0,6,0,2,10,166.67
MS Gony,4,1,1,0,1,0,2,9,0,1,19,211.11
DT Christian,2,4,1,0,1,0,0,8,0,2,10,125.0
DJ Harris,0,2,0,0,0,0,1,3,0,1,8,266.67
Ankit Sharma,13,9,2,1,2,0,1,28,1,5,30,107.14
TP Sudhindra,1,0,0,0,0,0,0,1,1,1,0,0.0
Mustafizur Rahman,1,0,0,0,0,0,0,1,0,1,0,0.0
Bipul Sharma,3,2,0,0,2,0,2,9,0,2,22,244.44
MC Henriques,7,5,0,0,2,0,1,15,1,2,19,126.67
RP Singh,1,0,0,1,0,0,0,2,0,1,3,150.0
MM Patel,1,3,0,0,0,0,0,4,0,1,3,75.0
SL Malinga,13,13,0,1,0,0,0,27,2,7,16,59.26
R Dhawan,5,1,3,0,1,0,0,10,1,2,11,110.0
AR Patel,10,12,3,0,3,0,1,29,0,3,36,124.14
MG Johnson,2,2,0,0,2,0,1,7,2,2,16,228.57
Sandeep Sharma,4,7,0,0,5,0,0,16,0,3,27,168.75
DJ Muthuswami,0,1,0,0,1,0,0,2,0,1,5,250.0
JA Morkel,5,4,1,0,3,0,0,13,1,2,18,138.46
Imran Tahir,1,2,1,0,0,0,0,4,0,1,4,100.0
A Mishra,3,8,2,0,0,0,1,14,0,2,18,128.57
R Vinay Kumar,17,8,3,0,1,0,0,29,1,5,18,62.07
TA Boult,0,2,0,0,1,0,0,3,0,1,6,200.0
