,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
DT Christian,2,2,0,0,0,0,0,4,0,1,2,50.0
SN Thakur,0,0,0,0,1,0,0,1,0,1,4,400.0
