,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
AB Dinda,11,6,0,0,3,0,2,22,2,3,30,136.36
DL Chahar,2,1,0,0,0,0,0,3,0,1,1,33.33
AD Russell,4,1,1,0,0,1,0,7,2,2,8,114.29
UT Yadav,7,0,0,0,1,0,1,9,1,2,10,111.11
Harbhajan Singh,8,7,0,1,2,0,0,18,0,2,18,100.0
R Vinay Kumar,1,2,0,0,3,0,1,7,0,1,20,285.71
MJ McClenaghan,6,1,0,0,0,0,1,8,1,2,7,87.5
JJ Bumrah,0,1,0,0,0,0,0,1,0,1,1,100.0
KH Pandya,5,1,0,0,0,0,0,6,1,1,1,16.67
B Kumar,15,10,1,1,1,0,0,28,0,6,19,67.86
DW Steyn,7,4,1,0,1,0,1,14,1,2,16,114.29
S Aravind,7,12,1,0,5,0,1,26,0,2,40,153.85
Parvez Rasool,5,6,3,0,4,0,0,18,0,2,28,155.56
SR Watson,6,5,1,0,2,0,1,15,1,3,21,140.0
YS Chahal,5,8,0,0,2,0,1,16,2,3,22,137.5
HV Patel,5,7,1,0,3,0,1,17,0,2,27,158.82
D Wiese,1,7,0,0,7,0,2,17,0,2,47,276.47
STR Binny,3,7,1,0,2,0,0,13,0,2,17,130.77
CJ Jordan,3,3,0,0,1,0,0,7,0,1,7,100.0
Iqbal Abdulla,0,2,1,0,0,0,0,3,0,1,4,133.33
CH Gayle,5,6,1,0,0,0,0,12,0,2,8,66.67
BW Hilfenhaus,10,0,0,0,3,0,0,13,0,1,12,92.31
IC Pandey,5,2,0,0,0,0,2,9,1,2,14,155.56
TG Southee,1,1,0,0,2,0,0,4,0,1,9,225.0
P Kumar,15,4,0,0,5,0,1,25,1,4,30,120.0
BB Sran,5,2,0,0,1,0,1,9,1,2,12,133.33
M Muralitharan,0,1,0,0,1,0,0,2,0,1,5,250.0
MA Starc,7,3,0,0,1,0,0,11,1,2,7,63.64
DS Kulkarni,7,2,0,0,3,0,0,12,1,3,14,116.67
SK Raina,5,7,1,0,0,0,0,13,0,1,9,69.23
S Kaushik,3,3,0,0,0,0,0,6,1,1,3,50.0
DR Smith,3,4,0,0,1,0,0,8,0,1,8,100.0
JP Faulkner,3,3,0,0,0,0,0,6,0,2,3,50.0
RA Jadeja,0,2,0,0,0,0,0,2,0,1,2,100.0
Y Venugopal Rao,0,2,0,0,0,0,0,2,0,1,2,100.0
KV Sharma,3,3,0,0,3,0,0,9,2,2,15,166.67
DJG Sammy,2,1,0,0,2,0,0,5,0,1,9,180.0
A Mishra,2,3,1,0,0,0,0,6,0,1,5,83.33
MM Sharma,7,5,0,0,2,0,0,14,1,4,13,92.86
KW Richardson,1,2,0,0,0,0,0,3,0,1,2,66.67
PV Tambe,4,3,1,0,2,0,0,10,1,1,13,130.0
R Bhatia,1,4,0,0,1,0,0,6,0,1,8,133.33
Sandeep Sharma,5,3,0,0,1,0,0,9,0,2,7,77.78
KC Cariappa,4,2,0,1,2,0,0,9,0,1,13,144.44
MP Stoinis,3,2,0,0,2,0,1,8,1,1,16,200.0
AR Patel,6,3,3,0,5,0,1,18,0,2,35,194.44
I Sharma,6,0,0,0,4,0,1,11,0,1,22,200.0
MC Henriques,2,3,0,0,1,0,0,6,1,2,7,116.67
SA Yadav,0,1,0,0,1,0,0,2,0,1,5,250.0
JH Kallis,2,1,0,0,1,0,0,4,0,1,5,125.0
MG Johnson,3,4,0,0,3,0,1,11,0,1,22,200.0
P Sahu,3,4,1,0,1,0,0,9,0,1,10,111.11
GJ Maxwell,2,0,0,0,0,0,0,2,0,1,0,0.0
A Nehra,5,1,0,0,3,0,1,10,0,1,19,190.0
Mustafizur Rahman,2,2,0,0,1,0,0,5,0,1,6,120.0
DJ Hooda,1,3,0,0,0,0,0,4,0,1,3,75.0
SL Malinga,7,2,0,0,1,0,0,10,0,1,6,60.0
PP Ojha,0,1,0,0,0,0,0,1,0,1,1,100.0
Z Khan,2,1,0,0,0,0,0,3,0,1,1,33.33
CJ Anderson,1,1,0,0,0,0,0,2,1,1,1,50.0
