,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
SK Trivedi,5,6,0,0,2,0,0,13,2,3,14,107.69
VR Aaron,2,6,0,0,1,0,0,9,0,3,10,111.11
MP Stoinis,1,0,0,0,0,0,1,2,0,1,6,300.0
A Ashish Reddy,0,2,0,0,0,0,0,2,0,1,2,100.0
BW Hilfenhaus,0,2,0,0,0,0,0,2,0,1,2,100.0
DP Nannes,3,3,1,1,0,0,0,8,0,2,8,100.0
PJ Sangwan,0,4,0,0,0,0,0,4,0,1,4,100.0
AB McDonald,3,1,0,0,1,0,1,6,1,1,11,183.33
NLTC Perera,3,3,1,0,1,0,0,8,0,2,9,112.5
R Vinay Kumar,1,5,0,1,0,0,0,7,0,2,8,114.29
KH Pandya,3,11,3,0,1,0,0,18,0,2,21,116.67
Mohammed Siraj,1,1,0,0,0,0,0,2,0,1,1,50.0
Rashid Khan,6,8,2,0,0,0,0,16,0,2,12,75.0
Basil Thampi,3,2,2,0,1,0,0,8,1,1,10,125.0
MM Patel,7,7,2,0,6,0,1,23,0,2,41,178.26
SK Warne,6,3,0,0,3,0,0,12,0,2,15,125.0
S Narwal,3,1,0,0,1,0,1,6,0,1,11,183.33
CJ Anderson,6,5,1,0,3,0,2,17,0,3,31,182.35
K Rabada,2,0,0,0,0,0,0,2,1,1,0,0.0
Jaskaran Singh,8,1,4,0,4,0,1,18,0,1,31,172.22
TL Suman,1,0,3,0,0,0,2,6,0,1,18,300.0
BCJ Cutting,1,9,1,0,2,0,1,14,0,2,25,178.57
DR Smith,2,0,0,0,0,0,0,2,1,1,0,0.0
J Theron,1,0,0,0,1,0,0,2,1,1,4,200.0
T Shamsi,1,2,1,0,0,0,0,4,0,1,4,100.0
CL White,3,1,0,0,0,0,0,4,0,1,1,25.0
Kamran Khan,1,0,0,0,0,0,0,1,0,1,0,0.0
LMP Simmons,0,2,1,0,0,0,0,3,0,1,4,133.33
SA Abbott,0,1,0,0,2,0,0,3,0,1,9,300.0
HV Patel,1,0,0,0,0,0,0,1,0,1,0,0.0
CJ Jordan,2,4,0,0,0,0,0,6,0,1,4,66.67
J Botha,5,3,0,0,1,0,0,9,0,1,7,77.78
AL Menaria,2,1,0,0,1,0,0,4,0,1,5,125.0
A Singh,3,2,0,0,1,0,0,6,0,1,6,100.0
