,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
DT Christian,0,4,1,0,1,0,0,6,0,1,10,166.67
TS Mills,1,0,0,0,1,0,0,2,0,1,4,200.0
B Stanlake,1,0,0,0,0,0,0,1,1,1,0,0.0
Mohammed Shami,8,5,2,0,1,0,0,16,0,1,13,81.25
WD Parnell,2,3,1,0,2,0,0,8,0,1,13,162.5
R Sharma,0,2,0,0,3,0,0,5,0,1,14,280.0
Imran Tahir,1,1,2,0,0,0,0,4,0,1,5,125.0
M Morkel,1,1,0,0,0,0,0,2,0,1,1,50.0
Azhar Mahmood,1,1,0,0,0,0,0,2,0,1,1,50.0
P Negi,2,2,0,0,1,0,0,5,0,1,6,120.0
DW Steyn,3,0,0,0,2,0,0,5,1,1,8,160.0
Anureet Singh,4,1,0,0,0,0,0,5,0,1,1,20.0
I Sharma,4,0,0,0,0,0,0,4,0,1,0,0.0
A Nehra,0,1,0,0,0,0,0,1,0,1,1,100.0
